Description from OCISG 	Log2(Fold Change) from OCISG 	Type I IFN in human fibroblast cells(Main Label)	Type I IFN systems	Type II IFN systems	Type III IFN systems	HGNC ID	RefSeqAcc	RefSeq	Canonical transcript	Approved symbol	NCBI gene ID	Ensembl gene ID
Not_differentially_expressed	-0.3	Refined nonISG	NonISG	Other	NonISG	HGNC:1616	NM_005998	NP_005989	ENST00000295688	CCT3	7203	ENSG00000163468
Up_regulated	0.62	Refined ISG	ISG	ISG	Other	HGNC:24002	NM_022461	NP_071906	ENST00000479665	AZI2	64343	ENSG00000163512
Up_regulated	6.4	Refined ISG	ISG	ISG	NonISG	HGNC:357	NM_004833	NP_004824	ENST00000368130	AIM2	9447	ENSG00000163568
Up_regulated	1.49	Refined ISG	ISG	Other	NonISG	HGNC:13202	NM_182920	NP_891550	ENST00000498707	ADAMTS9	56999	ENSG00000163638
Up_regulated	4.21	Refined ISG	ISG	ISG	Other	HGNC:25415	NM_152542	NP_689755	ENST00000608933	PPM1K	152926	ENSG00000163644
Up_regulated	0.83	Refined ISG	Other	Other	Other	HGNC:27321	NM_174921	NP_777581	ENST00000295958	SMIM14	201895	ENSG00000163683
Not_differentially_expressed	-0.1	Refined nonISG	Other	Other	Other	HGNC:17008	NM_007027	NP_008958	ENST00000260810	TOPBP1	11073	ENSG00000163781
Not_differentially_expressed	-0.42	Refined nonISG	NonISG	NonISG	Other	HGNC:17273	NM_020242	NP_064627	ENST00000326047	KIF15	56992	ENSG00000163808
Up_regulated	1.69	Refined ISG	ISG	ISG	Other	HGNC:1602	NM_001295	NP_001286	ENST00000296140	CCR1	1230	ENSG00000163823
Up_regulated	3.68	Refined ISG	ISG	ISG	ISG	HGNC:30323	NM_138287	NP_612144	ENST00000296161	DTX3L	151636	ENSG00000163840
Up_regulated	1.61	Refined ISG	Other	Other	Other	HGNC:25489	NM_018023	NP_060493	ENST00000305135	YEATS2	55689	ENSG00000163872
Not_differentially_expressed	-0.2	Refined nonISG	Other	Other	Other	HGNC:11834	NM_001064	NP_001055	ENST00000462138	TKT	7086	ENSG00000163931
Up_regulated	1.21	Refined ISG	Other	Other	Other	HGNC:20255	NM_016329	NP_057413	ENST00000394752	SFMBT1	51460	ENSG00000163935
Not_differentially_expressed	-0.02	Refined nonISG	NonISG	Other	Other	HGNC:15789	NM_015143	NP_055958	ENST00000296411	METAP1	23173	ENSG00000164024
Up_regulated	0.54	Refined ISG	Other	Other	Other	HGNC:25143	NM_178833	NP_849155	ENST00000394785	SLC9B2	133308	ENSG00000164038
Not_differentially_expressed	-0.44	Refined nonISG	NonISG	Other	NonISG	HGNC:24488	NM_015426	NP_056241	ENST00000296484	POC1A	25886	ENSG00000164087
Down_regulated (IRG)	-0.51	Refined nonISG	NonISG	Other	Other	HGNC:4808	NM_021973	NP_068808	ENST00000359562	HAND2	9464	ENSG00000164107
Not_differentially_expressed	-0.38	Refined nonISG	NonISG	Other	Other	HGNC:26118	NM_001039580	NP_001034669	ENST00000311277	MAP9	79884	ENSG00000164114
Down_regulated (IRG)	-0.51	Refined nonISG	NonISG	Other	NonISG	HGNC:29356	NM_001040157	NP_001035247	ENST00000503780	CEP44	80817	ENSG00000164118
Up_regulated	2.83	Refined ISG	ISG	ISG	Other	HGNC:5977	NM_000585	NP_000576	ENST00000320650	IL15	3600	ENSG00000164136
Down_regulated (IRG)	-0.74	Refined nonISG	NonISG	ISG	NonISG	HGNC:69	NM_002940	NP_002931	ENST00000296577	ABCE1	6059	ENSG00000164163
Up_regulated	1.7	Refined ISG	ISG	ISG	Other	HGNC:24949	NM_001366057	NP_001352986	ENST00000447906	OTUD4	54726	ENSG00000164164
Up_regulated	0.91	Refined ISG	ISG	Other	Other	HGNC:6137	NM_002203	NP_002194	ENST00000296585	ITGA2	3673	ENSG00000164171
Not_differentially_expressed	0.11	Refined nonISG	NonISG	ISG	Other	HGNC:3173	NM_005711	NP_005702	ENST00000296591	EDIL3	10085	ENSG00000164176
Up_regulated	1.63	Refined ISG	Other	Other	Other	HGNC:18058	NM_139164	NP_631903	ENST00000296632	STARD4	134429	ENSG00000164211
Up_regulated	0.82	Refined ISG	ISG	ISG	Other	HGNC:1504	NM_004346	NP_004337	ENST00000308394	CASP3	836	ENSG00000164305
Up_regulated	1.04	Refined ISG	ISG	ISG	Other	HGNC:18173	NM_001040458	NP_001035548	ENST00000443439	ERAP1	51752	ENSG00000164307
Up_regulated	0.65	Refined ISG	ISG	ISG	Other	HGNC:14305	NM_153610	NP_705838	ENST00000446378	CMYA5	202333	ENSG00000164309
Not_differentially_expressed	-0.09	Refined nonISG	NonISG	Other	Other	HGNC:29276	NM_020827	NP_065878	ENST00000458385	CFAP97	57587	ENSG00000164323
Up_regulated	1.42	Refined ISG	ISG	ISG	Other	HGNC:28611	NM_152756	NP_689969	ENST00000357387	RICTOR	253260	ENSG00000164327
Not_differentially_expressed	0.06	Refined nonISG	Other	Other	Other	HGNC:29594	NM_014402	NP_055217	ENST00000378670	UQCRQ	27089	ENSG00000164405
Up_regulated	1.55	Refined ISG	ISG	ISG	Other	HGNC:21367	NM_138441	NP_612450	ENST00000370315	CGAS	115004	ENSG00000164430
Up_regulated	0.91	Refined ISG	ISG	ISG	Other	HGNC:24050	NM_153607	NP_705835	ENST00000296953	CREBRF	153222	ENSG00000164463
Not_differentially_expressed	-0.44	Refined nonISG	NonISG	Other	Other	HGNC:21245	NM_153370	NP_699201	ENST00000373674	PI16	221476	ENSG00000164530
Down_regulated (IRG)	-0.67	Refined nonISG	NonISG	Other	Other	HGNC:28923	NM_139179	NP_631918	ENST00000297056	DAGLB	221955	ENSG00000164535
Up_regulated	0.51	Refined ISG	Other	Other	Other	HGNC:16645	NM_013293	NP_037425	ENST00000297071	TRA2A	29896	ENSG00000164548
Not_differentially_expressed	0	Refined nonISG	NonISG	NonISG	Other	HGNC:1471	NM_001745	NP_001736	ENST00000297156	CAMLG	819	ENSG00000164615
Not_differentially_expressed	0.53	Refined nonISG	NonISG	Other	Other	HGNC:21202	NM_145027	NP_659464	ENST00000287152	KIF6	221458	ENSG00000164627
Up_regulated	0.53	Refined ISG	Other	Other	Other	HGNC:11378	NM_012449	NP_036581	ENST00000297205	STEAP1	26872	ENSG00000164647
Down_regulated (IRG)	-0.46	Refined nonISG	NonISG	ISG	Other	HGNC:30777	NM_018719	NP_061189	ENST00000406877	CDCA7L	55536	ENSG00000164649
Not_differentially_expressed	-0.1	Refined nonISG	NonISG	NonISG	Other	HGNC:21184	NM_032532	NP_115921	ENST00000297267	FNDC1	84624	ENSG00000164694
Not_differentially_expressed	-0.28	Refined nonISG	NonISG	Other	NonISG	HGNC:26345	NM_001007090	NP_001007091	ENST00000297324	C8orf48	157773	ENSG00000164743
Not_differentially_expressed	-0.11	Refined nonISG	Other	Other	Other	HGNC:18587	NM_001130965	NP_001124437	ENST00000401592	SUN1	23353	ENSG00000164828
Not_differentially_expressed	-0.25	Refined nonISG	NonISG	ISG	Other	HGNC:18549	NM_030788	NP_110415	ENST00000297581	DCSTAMP	81501	ENSG00000164935
Not_differentially_expressed	0.01	Refined nonISG	NonISG	Other	Other	HGNC:28984	NM_014846	NP_055661	ENST00000318410	WASHC5	9897	ENSG00000164961
Up_regulated	0.71	Refined ISG	ISG	ISG	Other	HGNC:7787	NM_005384	NP_005375	ENST00000297689	NFIL3	4783	ENSG00000165030
Not_differentially_expressed	-0.2	Refined nonISG	NonISG	Other	Other	HGNC:26724	NM_173551	NP_775822	ENST00000353234	ANKS6	203286	ENSG00000165138
Up_regulated	2.45	Refined ISG	ISG	ISG	Other	HGNC:26411	NM_001177479	NP_001170950	ENST00000373177	HDX	139324	ENSG00000165259
Not_differentially_expressed	0.02	Refined nonISG	Other	Other	Other	HGNC:14559	NM_013442	NP_038470	ENST00000356493	STOML2	30968	ENSG00000165283
Not_differentially_expressed	0.25	Refined nonISG	Other	Other	Other	HGNC:26911	NM_153367	NP_699198	ENST00000372336	ZCCHC24	219654	ENSG00000165424
Not_differentially_expressed	-0.25	Refined nonISG	NonISG	Other	Other	HGNC:6080	NM_001567	NP_001558	ENST00000298229	INPPL1	3636	ENSG00000165458
Not_differentially_expressed	-0.04	Refined nonISG	Other	Other	Other	HGNC:20262	NM_145061	NP_659498	ENST00000314759	SKA3	221150	ENSG00000165480
Up_regulated	1.29	Refined ISG	ISG	ISG	Other	HGNC:23355	NM_007021	NP_008952	ENST00000298295	DEPP1	11067	ENSG00000165507
Up_regulated	0.69	Refined ISG	ISG	Other	Other	HGNC:659	NM_001663	NP_001654	ENST00000298316	ARF6	382	ENSG00000165527
Not_differentially_expressed	-0.15	Refined nonISG	Other	Other	Other	HGNC:17303	NM_031923	NP_114129	ENST00000344293	TAF3	83860	ENSG00000165632
Down_regulated (IRG)	-0.65	Refined nonISG	Other	Other	Other	HGNC:21146	NM_138462	NP_612471	ENST00000298585	ZMYND19	116225	ENSG00000165724
Up_regulated	4.41	Refined ISG	ISG	ISG	Other	HGNC:9967	NM_020975	NP_066124	ENST00000355710	RET	5979	ENSG00000165731
Not_differentially_expressed	-0.27	Refined nonISG	NonISG	Other	Other	HGNC:29283	NM_020848	NP_065899	ENST00000375377	JCAD	57608	ENSG00000165757
Not_differentially_expressed	0.13	Refined nonISG	NonISG	Other	Other	HGNC:24925	NM_023934	NP_076423	ENST00000369498	FUNDC2	65991	ENSG00000165775
Not_differentially_expressed	0.06	Refined nonISG	Other	Other	Other	HGNC:26665	NM_152589	NP_689802	ENST00000298699	C12orf50	160419	ENSG00000165805
Not_differentially_expressed	0.08	Refined nonISG	NonISG	Other	NonISG	HGNC:17563	NM_019852	NP_062826	ENST00000298717	METTL3	56339	ENSG00000165819
Down_regulated (IRG)	-0.76	Refined nonISG	Other	Other	Other	HGNC:10526	NM_001364564	NP_001351493	ENST00000537235	SALL2	6297	ENSG00000165821
Down_regulated (IRG)	-0.84	Refined nonISG	NonISG	ISG	NonISG	HGNC:3944	NM_005479	NP_005470	ENST00000371021	FRAT1	10023	ENSG00000165879
Not_differentially_expressed	0.17	Refined nonISG	Other	Other	Other	HGNC:25683	NM_024954	NP_079230	ENST00000370664	UBTD1	80019	ENSG00000165886
Not_differentially_expressed	-0.01	Refined nonISG	NonISG	Other	Other	HGNC:8572	NM_016223	NP_057307	ENST00000298838	PACSIN3	29763	ENSG00000165912
Up_regulated	0.63	Refined ISG	Other	Other	Other	HGNC:19858	NM_001010854	NP_001010854	ENST00000328459	TTC7B	145567	ENSG00000165914
Up_regulated	1.86	Refined ISG	ISG	ISG	Other	HGNC:23052	NM_178815	NP_848930	ENST00000377275	ARL5B	221079	ENSG00000165997
Up_regulated	0.64	Refined ISG	ISG	ISG	Other	HGNC:23842	NM_145804	NP_665803	ENST00000435224	ABTB2	25841	ENSG00000166016
Not_differentially_expressed	0.19	Refined nonISG	NonISG	Other	Other	HGNC:17811	NM_130847	NP_570899	ENST00000433060	AMOTL1	154810	ENSG00000166025
Not_differentially_expressed	0.16	Refined nonISG	NonISG	Other	Other	HGNC:6619	NM_000236	NP_000227	ENST00000299022	LIPC	3990	ENSG00000166035
Up_regulated	1.27	Refined ISG	ISG	Other	Other	HGNC:1991	NM_001823	NP_001814	ENST00000348956	CKB	1152	ENSG00000166165
Not_differentially_expressed	-0.07	Refined nonISG	NonISG	NonISG	Other	HGNC:9184	NM_001174084	NP_001167555	ENST00000370162	POLL	27343	ENSG00000166169
Not_differentially_expressed	0.1	Refined nonISG	NonISG	Other	NonISG	HGNC:24542	NM_015448	NP_056263	ENST00000370151	DPCD	25911	ENSG00000166171
Not_differentially_expressed	-0.29	Refined nonISG	NonISG	NonISG	NonISG	HGNC:1615	NM_006431	NP_006422	ENST00000299300	CCT2	10576	ENSG00000166226
Not_differentially_expressed	-0.17	Refined nonISG	NonISG	Other	Other	HGNC:16274	NM_001320768	NP_001307697	ENST00000652641	CYYR1	116159	ENSG00000166265
Not_differentially_expressed	-0.2	Refined nonISG	Other	Other	Other	HGNC:23510	NM_001083913	NP_001077382	ENST00000448841	WBP1L	54838	ENSG00000166272
Up_regulated	1.11	Refined ISG	ISG	ISG	Other	HGNC:1248	NM_000063	NP_000054	ENST00000299367	C2	717	ENSG00000166278
Not_differentially_expressed	-0.06	Refined nonISG	NonISG	Other	Other	HGNC:26976	NM_173473	NP_775744	ENST00000299381	ANAPC16	119504	ENSG00000166295
Not_differentially_expressed	-0.64	Refined nonISG	Other	Other	Other	HGNC:23532	NM_001114133	NP_001107605	ENST00000394810	SYNPO2L	79933	ENSG00000166317
Down_regulated (IRG)	-0.7	Refined nonISG	Other	Other	Other	HGNC:28948	NM_015012	NP_055827	ENST00000528080	TMEM41B	440026	ENSG00000166471
Not_differentially_expressed	-0.2	Refined nonISG	Other	Other	Other	HGNC:13104	NM_145914	NP_666019	ENST00000292450	ZSCAN21	7589	ENSG00000166529
Up_regulated	1.11	Refined ISG	ISG	Other	Other	HGNC:29228	NM_001297776	NP_001284705	ENST00000535829	RIMKLB	57494	ENSG00000166532
Up_regulated	1.55	Refined ISG	Other	Other	Other	HGNC:28286	NM_144975	NP_659412	ENST00000299977	SLFN5	162394	ENSG00000166750
Not_differentially_expressed	0.46	Refined nonISG	NonISG	NonISG	NonISG	HGNC:13796	NM_001288980	NP_001275909	ENST00000620105	C18orf54	162681	ENSG00000166845
Not_differentially_expressed	-0.17	Refined nonISG	NonISG	Other	Other	HGNC:9077	NM_005030	NP_005021	ENST00000300093	PLK1	5347	ENSG00000166851
Up_regulated	0.52	Refined ISG	ISG	ISG	Other	HGNC:7627	NM_005967	NP_005958	ENST00000300131	NAB2	4665	ENSG00000166886
Up_regulated	0.81	Refined ISG	Other	Other	Other	HGNC:11368	NM_003153	NP_003144	ENST00000300134	STAT6	6778	ENSG00000166888
Up_regulated	1.57	Refined ISG	ISG	ISG	Other	HGNC:26721	NM_152716	NP_689929	ENST00000300146	PATL1	219988	ENSG00000166889
Up_regulated	0.43	Refined ISG	Other	Other	Other	HGNC:6769	NM_005902	NP_005893	ENST00000327367	SMAD3	4088	ENSG00000166949
Up_regulated	2.05	Refined ISG	ISG	ISG	Other	HGNC:7838	NM_006167	NP_006158	ENST00000380871	NKX3-1	4824	ENSG00000167034
Not_differentially_expressed	0.09	Refined nonISG	NonISG	Other	Other	HGNC:8634	NM_006195	NP_006186	ENST00000373489	PBX3	5090	ENSG00000167081
Not_differentially_expressed	-0.03	Refined nonISG	NonISG	ISG	Other	HGNC:28711	NM_001135219	NP_001128691	ENST00000388747	PIP5KL1	138429	ENSG00000167103
Not_differentially_expressed	-0.29	Refined nonISG	Other	Other	Other	HGNC:10998	NM_005094	NP_005085	ENST00000300456	SLC27A4	10999	ENSG00000167114
Not_differentially_expressed	0.3	Refined nonISG	NonISG	Other	Other	HGNC:23723	NM_016174	NP_057258	ENST00000372838	CERCAM	51148	ENSG00000167123
Not_differentially_expressed	-0.3	Refined nonISG	NonISG	Other	NonISG	HGNC:3346	NM_004435	NP_004426	ENST00000372642	ENDOG	2021	ENSG00000167136
Not_differentially_expressed	-0.07	Refined nonISG	NonISG	Other	Other	HGNC:83	NM_006111	NP_006102	ENST00000285093	ACAA2	10449	ENSG00000167315
Not_differentially_expressed	-0.38	Refined nonISG	NonISG	Other	Other	HGNC:24822	NM_022158	NP_071441	ENST00000300784	FN3K	64122	ENSG00000167363
Down_regulated (IRG)	-0.67	Refined nonISG	Other	Other	Other	HGNC:26687	NM_001161425	NP_001154897	ENST00000403906	ZNF610	162963	ENSG00000167554
Down_regulated (IRG)	-0.55	Refined nonISG	Other	Other	Other	HGNC:13077	NM_181845	NP_862828	ENST00000618787	ZNF283	284349	ENSG00000167637
Down_regulated (IRG)	-0.44	Refined nonISG	NonISG	Other	Other	HGNC:1910	NM_005483	NP_005474	ENST00000301280	CHAF1A	10036	ENSG00000167670
Not_differentially_expressed	0.14	Refined nonISG	Other	Other	Other	HGNC:14928	NM_025241	NP_079517	ENST00000301281	UBXN6	80700	ENSG00000167671
Not_differentially_expressed	-0.19	Refined nonISG	NonISG	Other	Other	HGNC:18008	NM_022463	NP_071908	ENST00000336868	NXN	64359	ENSG00000167693
Not_differentially_expressed	0.29	Refined nonISG	NonISG	Other	Other	HGNC:14163	NM_032039	NP_114428	ENST00000399932	FAM234A	83986	ENSG00000167930
Not_differentially_expressed	0.22	Refined nonISG	NonISG	ISG	Other	HGNC:33	NM_001089	NP_001080	ENST00000301732	ABCA3	21	ENSG00000167972
Not_differentially_expressed	0.02	Refined nonISG	NonISG	Other	NonISG	HGNC:3976	NM_002032	NP_002023	ENST00000273550	FTH1	2495	ENSG00000167996
Not_differentially_expressed	0.02	Refined nonISG	NonISG	Other	Other	HGNC:23536	NM_005468	NP_005459	ENST00000358658	NAALADL1	10004	ENSG00000168060
Up_regulated	8.17	Refined ISG	ISG	ISG	ISG	HGNC:25163	NM_138456	NP_612465	ENST00000301887	BATF2	116071	ENSG00000168062
Not_differentially_expressed	0	Refined nonISG	NonISG	Other	Other	HGNC:21749	NM_006833	NP_006824	ENST00000303904	COPS6	10980	ENSG00000168090
Not_differentially_expressed	-0.49	Refined nonISG	NonISG	NonISG	Other	HGNC:29422	NM_133450	NP_597707	ENST00000304283	ANKS3	124401	ENSG00000168096
Down_regulated (IRG)	-0.42	Refined nonISG	Other	Other	Other	HGNC:23194	NM_020457	NP_065190	ENST00000303596	THAP11	57215	ENSG00000168286
Up_regulated	5.06	Refined ISG	ISG	ISG	Other	HGNC:30827	NM_001076778	NP_001070246	ENST00000360997	FAM107A	11170	ENSG00000168309
Up_regulated	2.9	Refined ISG	ISG	ISG	Other	HGNC:6117	NM_002199	NP_002190	ENST00000393593	IRF2	3660	ENSG00000168310
Not_differentially_expressed	-0.25	Refined nonISG	NonISG	Other	Other	HGNC:655	NM_001660	NP_001651	ENST00000303436	ARF4	378	ENSG00000168374
Up_regulated	3.78	Refined ISG	ISG	ISG	Other	HGNC:26617	NM_152649	NP_689862	ENST00000308807	MLKL	197259	ENSG00000168404
Down_regulated (IRG)	-0.46	Refined nonISG	NonISG	Other	Other	HGNC:25539	NM_018124	NP_060594	ENST00000361070	RFWD3	55159	ENSG00000168411
Up_regulated	1.96	Refined ISG	Other	Other	Other	HGNC:10690	NM_004657	NP_004648	ENST00000304141	CAVIN2	8436	ENSG00000168497
Up_regulated	1.69	Refined ISG	Other	Other	Other	HGNC:10925	NM_004696	NP_004687	ENST00000369779	SLC16A4	9122	ENSG00000168679
Up_regulated	0.84	Refined ISG	Other	Other	Other	HGNC:17753	NM_005723	NP_005714	ENST00000305798	TSPAN5	10098	ENSG00000168785
Down_regulated (IRG)	-0.47	Refined nonISG	Other	Other	Other	HGNC:23783	NM_001136156	NP_001129628	ENST00000355898	ZNF507	22847	ENSG00000168813
Not_differentially_expressed	-0.19	Refined nonISG	Other	Other	Other	HGNC:20071	NM_006590	NP_006581	ENST00000323701	USP39	10713	ENSG00000168883
Up_regulated	1.92	Refined ISG	Other	Other	Other	HGNC:12646	NM_006634	NP_006625	ENST00000306384	VAMP5	10791	ENSG00000168899
Not_differentially_expressed	-0.16	Refined nonISG	NonISG	Other	Other	HGNC:28355	NM_144598	NP_653199	ENST00000301981	LRRC28	123355	ENSG00000168904
Not_differentially_expressed	0.03	Refined nonISG	Other	Other	Other	HGNC:10992	NM_001636	NP_001627	ENST00000381401	SLC25A6	293	ENSG00000169100
Up_regulated	0.78	Refined ISG	ISG	ISG	NonISG	HGNC:2454	NM_022048	NP_071331	ENST00000303052	CSNK1G1	53944	ENSG00000169118
Down_regulated (IRG)	-0.51	Refined nonISG	Other	Other	Other	HGNC:11628	NM_005649	NP_005640	ENST00000335815	ZNF354A	6940	ENSG00000169131
Up_regulated	0.85	Refined ISG	Other	Other	Other	HGNC:17908	NM_014007	NP_054726	ENST00000373464	ZBTB43	23099	ENSG00000169155
Not_differentially_expressed	-0.1	Refined nonISG	NonISG	NonISG	Other	HGNC:29897	NM_145080	NP_659547	ENST00000361439	NSMCE1	197370	ENSG00000169189
Up_regulated	1.16	Refined ISG	ISG	ISG	Other	HGNC:9765	NM_001031677	NP_001026847	ENST00000303251	RAB24	53917	ENSG00000169228
Up_regulated	2.86	Refined ISG	ISG	ISG	Other	HGNC:918	NM_003781	NP_003772	ENST00000320474	B3GALNT1	8706	ENSG00000169255
Up_regulated	0.49	Refined ISG	ISG	Other	Other	HGNC:7943	NM_000906	NP_000897	ENST00000368680	NPR1	4881	ENSG00000169418
Up_regulated	0.76	Refined ISG	ISG	ISG	Other	HGNC:13518	NM_013943	NP_039234	ENST00000374379	CLIC4	25932	ENSG00000169504
Not_differentially_expressed	-0.18	Refined nonISG	NonISG	Other	NonISG	HGNC:26905	NM_173618	NP_775889	ENST00000563197	INO80E	283899	ENSG00000169592
Not_differentially_expressed	0.07	Refined nonISG	Other	Other	Other	HGNC:11422	NM_001271006	NP_001257935	ENST00000392359	CENPX	201254	ENSG00000169689
Up_regulated	0.82	Refined ISG	ISG	ISG	Other	HGNC:7397	NM_001363555	NP_001350484	ENST00000330439	MT1E	4493	ENSG00000169715
Not_differentially_expressed	-0.13	Refined nonISG	NonISG	NonISG	Other	HGNC:30086	NM_022156	NP_071439	ENST00000306796	DUS1L	64118	ENSG00000169718
Not_differentially_expressed	0.01	Refined nonISG	NonISG	Other	Other	HGNC:9974	NM_002917	NP_002908	ENST00000310496	RFNG	5986	ENSG00000169733
Not_differentially_expressed	0.23	Refined nonISG	Other	NonISG	NonISG	HGNC:6533	NM_001290	NP_001281	ENST00000304523	LDB2	9079	ENSG00000169744
Not_differentially_expressed	-0.01	Refined nonISG	NonISG	NonISG	Other	HGNC:9803	NM_005052	NP_005043	ENST00000306897	RAC3	5881	ENSG00000169750
Up_regulated	2.17	Refined ISG	Other	Other	Other	HGNC:19028	NM_030961	NP_112223	ENST00000306085	TRIM56	81844	ENSG00000169871
Down_regulated (IRG)	-1.59	Refined nonISG	NonISG	Other	NonISG	HGNC:29038	NM_015207	NP_056022	ENST00000375120	OTUD3	23252	ENSG00000169914
Not_differentially_expressed	-0.11	Refined nonISG	NonISG	Other	Other	HGNC:1104	NM_007371	NP_031397	ENST00000303407	BRD3	8019	ENSG00000169925
Up_regulated	2.49	Refined ISG	Other	Other	Other	HGNC:16700	NM_012082	NP_036214	ENST00000407775	ZFPM2	23414	ENSG00000169946
Not_differentially_expressed	-0.3	Refined nonISG	Other	Other	Other	HGNC:26273	NM_024671	NP_078947	ENST00000380412	ZNF768	79724	ENSG00000169957
Down_regulated (IRG)	-0.49	Refined nonISG	NonISG	NonISG	NonISG	HGNC:26914	NM_153339	NP_699170	ENST00000379031	PUSL1	126789	ENSG00000169972
Not_differentially_expressed	-0.28	Refined nonISG	NonISG	Other	Other	HGNC:29616	NM_053051	NP_444279	ENST00000563694	CNTROB	116840	ENSG00000170037
Down_regulated (IRG)	-0.51	Refined nonISG	Other	Other	Other	HGNC:21680	NM_015191	NP_056006	ENST00000304987	SIK2	23235	ENSG00000170145
Up_regulated	2.16	Refined ISG	ISG	ISG	Other	HGNC:1961	NM_000747	NP_000738	ENST00000306071	CHRNB1	1140	ENSG00000170175
Up_regulated	0.91	Refined ISG	ISG	ISG	Other	HGNC:30925	NM_020233	NP_064618	ENST00000379774	ADPRM	56985	ENSG00000170222
Not_differentially_expressed	0.16	Refined nonISG	Other	NonISG	Other	HGNC:5247	NM_001541	NP_001532	ENST00000304298	HSPB2	3316	ENSG00000170276
Up_regulated	1.56	Refined ISG	ISG	ISG	Other	HGNC:15629	NM_006577	NP_006568	ENST00000301998	B3GNT2	10678	ENSG00000170340
Not_differentially_expressed	-0.29	Refined nonISG	NonISG	Other	NonISG	HGNC:3341	NM_004098	NP_004089	ENST00000553456	EMX2	2018	ENSG00000170370
Not_differentially_expressed	0.12	Refined nonISG	NonISG	ISG	Other	HGNC:4816	NM_002109	NP_002100	ENST00000504156	HARS1	3035	ENSG00000170445
Not_differentially_expressed	0.08	Refined nonISG	Other	Other	Other	HGNC:30258	NM_032345	NP_115721	ENST00000408946	PYM1	84305	ENSG00000170473
Up_regulated	1.85	Refined ISG	ISG	ISG	Other	HGNC:8874	NM_004566	NP_004557	ENST00000379775	PFKFB3	5209	ENSG00000170525
Down_regulated (IRG)	-0.74	Refined nonISG	Other	Other	Other	HGNC:23000	NM_024847	NP_079123	ENST00000304381	TMC7	79905	ENSG00000170537
Up_regulated	3.22	Refined ISG	Other	Other	Other	HGNC:8955	NM_004155	NP_004146	ENST00000380698	SERPINB9	5272	ENSG00000170542
Not_differentially_expressed	0.1	Refined nonISG	NonISG	NonISG	Other	HGNC:14359	NM_033267	NP_150366	ENST00000302057	IRX2	153572	ENSG00000170561
